DocumentID	Score
28354	7.212587342259011
45201	5.334945087812518
34410	5.015775793071763
7397	4.781998706952838
38696	4.362609967687675
60740	3.889092684296584
54716	3.815063767593028
6158	3.279956319451626
62306	3.118523763553771
86201	2.986688240327830
50474	2.729999897476365
9382	2.692484289899626
85424	2.671100551338433
41614	2.652589439678120
26511	0.516207261580789
39840	0.170542926942389
19908	0.103234033626864
69372	0.081919711430104
15462	0.000000000000000
39258	0.000000000000000
8092	0.000000000000000
48020	0.000000000000000
54126	-1.762250387842892
54675	-1.960681975504745
26011	-2.036247299617987
68798	-2.281297580587554
83869	-2.369460109529436
53188	-2.644542342061914
