DocumentID	Score
38244	32.830245595600999
73186	31.002582716638123
76564	31.002582716638123
72052	31.002582716638123
79418	30.557683092503218
78866	27.736111383157020
54175	26.165247145727683
80435	25.389224260018594
54747	23.755157441989184
44818	23.630251981905474
62470	22.540709841268331
53720	21.694751360719945
54157	18.826696408594348
86159	18.342417508013174
61734	18.108877006804629
86296	17.914485067654397
69461	16.644964424771103
39922	15.991420017260760
77971	12.536755170886661
74775	11.878122425256485
77921	10.890117428245013
84331	9.806875358841737
13984	9.465194158214540
34274	5.680093087831979
68853	5.287623396898535
53615	2.332141252606347
72267	1.635635551035289
68865	1.198400370160213
55832	1.184809776056312
82415	1.139693229670381
75018	1.129642861608348
36985	1.066484212415544
54203	0.919363053083501
66820	0.692915182644173
36992	0.497261575096830
36421	0.468499589392097
16877	0.444815578942187
29942	0.399008239876864
59532	0.315678116875482
66084	0.249677657858240
4408	0.228445449585340
39110	0.189297752794527
39149	0.185313622355909
61698	0.134605399569921
65315	0.128637092121308
67267	0.024747039936833
66005	0.010365067873445
65439	0.010103751455433
61683	0.000000000000000
61721	0.000000000000000
37094	0.000000000000000
67271	0.000000000000000
68856	-0.011816095879859
45278	-0.070757593817666
44857	-0.143308040949002
64629	-0.265585658342272
39153	-0.275706576380021
44789	-0.277055132453365
68921	-0.331464475297497
67794	-0.354459921688449
64651	-0.373716166161302
36966	-0.436125824770237
71255	-0.439658438451534
68862	-0.465872822146130
68421	-0.468403773157062
69428	-0.468924042110162
67261	-0.477127405933674
39150	-0.518138675148196
7121	-0.581476751210565
70648	-0.903118009549274
