DocumentID	Score
15776	27.248227174375916
70556	22.004616526227959
18235	21.849206850016614
46458	20.547856955472763
69863	18.145171286558401
75483	15.405365639058274
47530	11.163242784715582
60528	9.141869158622178
11715	8.849512384780255
60483	6.526960108699106
4063	5.290433230543751
68037	4.948130973871697
73550	4.259656227956170
22585	4.165197697440846
22584	2.948981968242934
21688	2.928781132286383
70456	2.792577138613868
6985	0.092726784229896
4075	0.092726784229896
8125	0.092726784229896
19930	0.091927317224304
14554	0.091261534615651
11732	0.091261534615651
11352	0.091261534615651
