DocumentID	Score
41791	16.971380143321422
28185	15.889396266293581
85147	15.759248401831249
42439	15.742623240706051
6163	15.013371159331443
38356	14.913561360753329
25590	13.892116766699527
18552	13.163499809502847
23408	13.160402652590099
82926	11.440609227476092
60334	9.344232280714861
38920	1.866291623754400
16827	1.393561424777183
22546	1.376116243262274
71167	1.275279133297263
4046	0.891692620429455
85987	0.696094500620837
27404	0.466837668996324
53296	0.416985706407803
86950	0.408852703496285
69330	0.400805484245825
6304	0.389805725424556
3601	0.381155110152036
29675	0.344099069080396
8052	0.338964442395003
69331	0.333689349343510
4839	0.301740369087216
82163	0.282573312776499
78595	0.278420206521678
53185	0.267851821732733
54109	0.256302391821263
3595	0.233719600222333
76441	0.203629946191519
72796	0.202565430880006
82907	0.162498244783814
79578	0.118893066721786
82164	0.020181329064510
79552	0.000000000000000
7486	0.000000000000000
82190	0.000000000000000
78577	0.000000000000000
54671	0.000000000000000
78582	0.000000000000000
26529	0.000000000000000
42441	0.000000000000000
83264	-0.001071361169471
30597	-0.013334036437325
15458	-0.013372248046256
12741	-0.100817151416352
78574	-0.104294985586482
78572	-0.104555612642063
14956	-0.131193315225295
32982	-0.141809066715632
22541	-0.151526354057469
9456	-0.180050793868370
80280	-0.208819638542036
78580	-0.217296144071700
81474	-0.232091546973554
72320	-0.519668105995148
75434	-1.001606810791672
13264	-1.146753305299367
79565	-1.364272629838436
83267	-1.392021358671195
19408	-1.402722900422277
19413	-1.404904241537154
64271	-1.410012983965843
21659	-1.455936207539282
25645	-1.455936207539282
83813	-1.484366711216364
80283	-1.544137554628292
83804	-1.760403088566226
60008	-1.763856572010390
83809	-1.780328709779972
78584	-1.843908531400200
26495	-1.862277842350210
82908	-1.906012700314386
75431	-2.026025835720949
75433	-2.053024149019905
56638	-2.099914035145270
58418	-2.223989022639897
13285	-2.360850294592430
39858	-2.429648930157877
68775	-2.527726108557161
75435	-2.557275149551709
75429	-2.582771660088312
59210	-2.633467392345993
61409	-2.748930017754091
76397	-2.767560174272244
46387	-2.802091386161604
68777	-2.914696119588031
53133	-3.131050727266209
