DocumentID	Score
43173	13.984835035910708
80908	13.353325357722461
20763	12.828108081108166
50269	12.737446690418786
28903	10.924374333003561
2906	10.902099240042334
28826	10.319029593007912
84529	9.040853966728854
33112	8.446597872524148
35104	8.060524993110445
47129	7.729975511665171
43241	6.102702862444314
63369	5.630698131086307
9544	5.158584321032294
64892	4.919940781546207
26651	4.822895459535680
61677	4.403647471316342
26058	4.286369843747698
57755	3.885182461788126
49709	3.315052047298982
13367	2.637286276060513
63176	2.587184035100804
72892	1.981151368960262
83223	1.755668248737936
37614	1.088130802595032
69421	0.347284716051263
2798	0.056194752339549
53426	0.031447959825122
68843	0.000000000000000
8300	0.000000000000000
59350	0.000000000000000
64442	-0.289760495425389
