DocumentID	Score
27441	21.180262533384504
56691	19.619215571973424
64153	19.582987708938777
27911	17.794608033746385
34675	17.368552089644254
73146	17.271957441181897
27845	15.826457301104249
41481	15.712749035528399
81325	14.887706746187488
27921	14.583577687361547
76089	14.117911534125769
76092	14.117911534125769
75754	14.092983982415678
59813	12.784389003596461
45740	12.756692981093771
15582	12.075279864563509
15581	12.075279864563509
49752	11.341771703225923
23293	11.254842115033842
74003	9.792174437374682
77124	9.557558726964627
77719	9.326309720459728
17450	9.160859548395999
82440	9.130964244539701
33229	8.935562111757394
80840	8.778162081587036
36398	8.763278727851411
44101	8.667177518735402
77181	8.662869033514808
63648	8.601581015100809
29390	8.582501902941274
74497	8.546142143665971
29922	8.530330384404277
29928	8.510360087505370
33285	8.345105879955327
61777	8.268649068680709
67613	8.039041951288372
16007	8.003122345238376
58581	7.916020169693229
27402	7.887290465065345
81420	7.805503320722581
84758	7.630591146856773
66693	7.494397767724539
30473	6.971381809400027
33736	6.885988682968010
24789	6.607780751860024
70409	6.607768023592360
10397	6.592430855884114
10398	6.592430855884114
48893	6.430797684518080
58800	6.391709712904222
55718	6.315945312792307
13217	6.128787694537122
12919	6.128787694537122
6661	3.736281523093003
67058	3.674493672288447
64694	3.221365234650827
86421	2.875436086540302
83609	2.613019583462978
86492	2.612992306938679
46876	0.186758973208730
63415	0.000000000000000
