DocumentID	Score
11930	28.168281788034651
11923	27.758816804957171
11481	27.283298846968503
6636	26.793901260371733
49815	26.627828382146745
7502	25.873594313321213
11485	25.779335166063788
3837	25.726050825985659
12812	25.504342147210490
4306	25.460313059761170
15082	25.314804583094915
4881	25.258894332175252
29894	25.191645923597793
15077	25.048131664164977
3827	25.015805874861709
65394	24.577696781346734
3833	24.519598131361800
29904	24.365157531807977
35396	24.221010734693362
30486	23.971063812333572
33172	23.819694371902738
27384	23.715157485866090
13320	23.689794412940273
15200	23.678107799511203
8333	23.597879940749117
29908	23.546066074247758
25205	23.436118491888273
27870	23.408553214854138
28662	23.374752156083233
38442	23.122297583345816
20766	23.093883719736503
25100	22.951906514388565
58755	22.894688508454824
11979	22.840563983812519
73762	22.831061221275476
76690	22.765331659080605
24490	22.753781971608905
13335	22.746009520381048
73598	22.735511850024086
21895	22.693782747626862
25699	22.687999106776605
13342	22.678995496763854
29906	22.583734844278723
75949	22.524135339097516
39349	22.446372188446723
73614	22.323369367261357
65306	22.102924382109581
68419	22.102924382109581
22690	21.810970658375464
76766	21.766845641042213
20688	21.760951561076034
44163	21.680125257942830
25096	21.554559486981383
20127	21.493363658595221
6503	21.489427815134128
4310	21.452768842202111
19601	21.412762317952748
73706	21.373009489800037
20133	21.328834697645672
12479	21.325832306643758
4395	21.163698380931898
4439	21.162236206869924
7115	21.119096948591903
8327	21.085273680356398
6498	21.032463027134160
13313	20.956574935783294
19615	20.418931823450144
9703	20.360435418401490
54745	20.314969217268356
11960	20.308704209846262
7118	20.223847766976302
3976	19.959888619200512
19599	19.901343232567143
16954	19.803097332278107
13332	19.662260539842794
12825	19.617736141742260
26611	19.606521641700891
17619	19.587937470049109
24485	19.404013968050659
79021	19.334078819722521
17517	19.330914308984276
13345	19.151182064195904
20160	19.049179802626277
29935	19.031442650663291
6534	18.833915571230261
14707	18.653071310251843
16897	18.514077795077128
71368	18.458538454493311
56829	18.456566113893615
3828	18.371451034961794
77310	18.336542623312436
67280	18.310155285957467
13314	18.254204307879917
73746	18.244442411881145
8455	18.185210789837189
19634	18.177693898675855
54762	17.880756712161453
14713	17.699341235207459
6497	17.657524911163506
24550	17.640134616869002
61689	17.571407716595690
53560	17.416414892417148
16899	17.399357542826912
29911	17.348729056513374
36447	17.058106541414233
3835	16.978032902011815
4358	16.951960561811301
3834	16.908813311271835
5862	16.619322294894491
19224	16.532068178246174
17587	16.381855629547090
6793	16.378352324077280
81731	16.376539315782210
23377	16.332678552424262
53515	16.263330161783713
53469	16.200465453553804
29913	16.174069712513692
26603	15.980807481227339
71001	15.914744389223406
20201	15.789688385528686
53502	15.570535365352205
44865	15.303878013477023
9790	15.015793597635453
73320	14.876510125915035
49856	14.771973879760587
4762	14.732917220448499
46736	14.639624389571294
51210	14.639624389571294
22751	14.525555181024522
27386	14.387032100877626
53682	14.382806424901176
49884	14.374524234885373
73641	14.347154912331057
24498	14.182846418416441
30456	14.155784435274725
20199	14.025619723779519
64626	13.968046878182237
33203	13.905521850500550
65364	13.794241802291822
33668	13.708196844096447
53523	13.655335970030855
44237	13.262458241215478
20156	13.199971709554390
19781	13.199971709554390
3972	12.942120140434858
24515	12.884087063296576
64657	12.827133503219709
47551	12.701655445214291
29920	12.603607526575184
26598	12.529516965917068
3265	12.437650104087073
9591	12.408692184174411
56149	12.234890816884015
25103	11.984173388484589
64664	11.952496683570907
28657	11.770532666000072
44758	11.489787065777929
85438	11.428248869009343
43392	11.420617021564027
19033	11.244364743199961
27892	10.896971103713865
66107	10.420533294850959
16922	10.325721753186317
9726	9.460220734740732
65036	9.053795738558815
65446	9.009729204492778
37078	8.959646910832957
41594	8.798485115153916
26080	8.632462692499674
26582	8.379840875952750
53721	8.364515651272162
20705	7.968543726185350
11083	7.688127280047775
70668	7.457562604093769
64645	7.362709967527629
26113	7.152207774590411
17609	6.877807856652101
24494	5.980252842709836
25824	5.980252842709836
6735	5.935074039661231
16390	5.355871948404808
42529	5.067462324606653
46832	5.011263545179288
39895	4.155306304653769
39893	4.004137578641874
50641	3.268072437888668
37688	0.346299931421417
56040	0.340542071014929
39939	0.314998386996980
22961	0.000000000000000
31141	0.000000000000000
6635	0.000000000000000
7937	0.000000000000000
27966	0.000000000000000
