DocumentID	Score
61252	13.213837982309897
66879	13.054433127927085
85322	12.389201004176806
27297	8.073258622668346
65604	6.866618609378890
53354	6.727961586433040
77179	6.004049854415762
52319	5.590617191354192
39136	5.585694677502170
30868	5.531673544982459
33539	5.387556750426294
46874	5.094822685328571
13233	4.860298334617076
78483	4.813389323719905
80107	4.756266941355001
21644	4.733021817316456
5951	4.709087839414158
78455	4.645736068560709
49674	4.558594686361467
81444	4.352274280617308
82828	4.310808768394529
81418	4.204565402252941
22546	4.194756395467055
78456	4.094785866259200
49235	4.089744356427545
56624	3.982351428404424
85108	3.911050274674638
74200	3.623302845775591
4650	3.253535112092768
80039	3.212029397473690
50142	2.951180764291543
48265	2.925502870051480
51789	1.273163103982711
11889	1.078758331527838
62388	0.872768416375385
21408	0.407650945189121
54780	0.349025164655479
28529	0.305605266035776
3401	0.302690151536198
63616	0.295678144799740
15646	0.204840390747187
23165	0.000000000000000
15811	0.000000000000000
24560	0.000000000000000
47449	0.000000000000000
11151	0.000000000000000
30000	0.000000000000000
74640	0.000000000000000
81237	-0.098042235108058
55560	-0.122579579492366
