DocumentID	Score
79950	8.265223811168976
77936	7.793713848788177
86459	6.492405906590188
71157	5.959386015045943
67107	5.508113544375830
67411	5.508113544375830
59244	5.225788656903870
51576	3.678343304364036
48786	3.207349077068794
47338	2.634150727652930
15865	2.457860365423051
63648	2.322955641472673
45168	1.945949636777935
41791	1.843608831391541
23437	1.567927030754264
62594	1.558598527606344
63689	1.304562788188605
7535	1.133478834116682
60334	1.030760311506295
31249	1.002934098589990
31947	1.002934098589990
3169	0.980797669112714
75282	0.865016567414459
25590	0.660631289541018
76772	0.567415480215056
59521	0.556046302314090
71894	0.493096907072268
37330	0.466708308442475
45642	0.452478316960236
66686	0.445473350706295
17930	0.389959918952499
52237	0.388757589545613
42848	0.375348617954212
57876	0.352341242912981
31761	0.341794154866535
78164	0.326073038116185
55602	0.308288338443385
9462	0.185717361941281
18552	0.115007383184898
45161	0.100425355258775
20760	0.017630425317272
71159	0.009686530344109
8007	0.000000000000000
7622	0.000000000000000
10117	0.000000000000000
79823	0.000000000000000
48098	-0.013857547986835
86286	-0.257194967231471
17736	-0.381425894478965
38356	-0.423881690791573
72535	-0.428789491413099
36212	-0.431177098106656
42439	-0.446366555115316
58209	-0.448718003364969
61532	-0.451253676417595
28185	-0.454787386125381
67673	-0.461189620474483
18529	-0.467131843256119
18297	-0.468379480972472
69377	-0.479238260724314
31404	-0.496179294599088
