DocumentID	Score
39184	3.571025886954627
64800	2.785758751578922
24062	2.122079040216206
62781	1.829693081968478
48981	1.636925134753967
43393	1.138399862535559
4527	0.848066471910577
12555	0.591978296991428
20830	0.343681263768571
21903	-0.185901019034734
75135	-0.518379215763144
25918	-0.724775441627070
21067	-0.741106647920642
71759	-1.054221186842707
47783	-1.340273512594095
45819	-1.396031627158734
15690	-1.481114101095161
67460	-1.488120700524568
22083	-1.491697896053510
10994	-1.491697896053510
2786	-1.501207370279400
32907	-1.539816937339671
22769	-1.550472233374688
49144	-1.606673124519392
36959	-1.632227468855737
86836	-1.682165298437742
3149	-1.705157847147783
47759	-1.708217184246858
75338	-1.773176962808546
55400	-1.800840557311038
34178	-1.803434834286263
49328	-1.824413810914050
11627	-1.825755740347766
33737	-1.848004575766052
24271	-1.863024366952608
39712	-1.875509420783475
49288	-1.879313099035399
23601	-1.894018953756945
9980	-1.905494552934472
57033	-2.009706278153194
69633	-2.929349875213183
26947	-3.008206772743504
81047	-3.111636216758868
23947	-3.221816824225485
15861	-3.297325669652918
78091	-3.337891283898617
16241	-3.385554567655321
78092	-3.459553731097436
45828	-3.609054600080738
3156	-3.890879994929179
69629	-4.036341249211216
39652	-4.037452464447630
71406	-4.039805812481356
71948	-4.648969884315909
