DocumentID	Score
20159	13.768329638333672
27426	13.447552644689003
26258	12.643568601888040
82912	12.642063924932781
56704	12.337856354192102
85889	12.307965597610290
83370	12.148122055145652
54609	11.973281387556961
59459	11.960106192275452
27106	11.920880777836393
55692	11.885562587614567
78569	11.861019345302829
59022	11.845153529658681
77171	11.821434232347093
34793	11.697162454132645
53387	11.447656591927608
71622	11.262028754657200
78586	11.166171629755482
61141	10.149852722253891
16391	9.445112804785333
26386	8.335724581035437
26432	8.302149306458913
75108	7.973538400817016
72468	7.802545878153170
66866	7.764321205418190
79396	7.613250004505050
6062	7.557104277221996
84873	7.135126440447078
26385	7.088820226771113
14069	7.084217375240325
81463	7.024900912605295
42847	3.795463331859063
9117	2.497658298614831
2738	2.450980275519360
39658	0.945692955521085
72569	0.923237431108791
31553	0.808640989466584
19146	0.628231694474864
29339	0.626496869033717
37101	0.618526090470759
43566	0.613508251487522
24107	0.610208012848251
49104	0.609661421943485
70200	0.558622327935540
21894	0.274972982761465
21897	0.272332420618733
54533	-1.782141078163688
14314	-4.021610985105017
22021	-4.223912541067036
26644	-4.342481806643219
54540	-4.634025793851970
31472	-4.672315340679912
27537	-4.951792633608737
26642	-5.110287072606789
46864	-5.894861075519228
46865	-5.894861075519228
68724	-5.964083600434807
29311	-5.977389331518388
83883	-5.999890639875966
46863	-6.313337398992389
46874	-6.603096111711674
63966	-6.687254722588501
9272	-6.799580860954637
80988	-6.883709442779304
