DocumentID	Score
40292	13.953290730366628
75738	13.321659611957784
40234	13.171002285344903
67104	10.882881447382854
59095	8.693871727264511
60141	8.693871727264511
26026	7.516300734456385
26144	7.516300734456385
10706	7.461598210738074
62215	5.282802159875551
58487	5.247301462309894
62401	5.151979510809242
59087	2.413579580932670
56741	2.305610998787312
68825	1.691238462814935
70010	1.206599185260977
13519	1.048528578681523
15334	1.048528578681523
59349	0.096765004877189
50177	0.000000000000000
86898	0.000000000000000
50190	0.000000000000000
48284	0.000000000000000
49809	-0.697194186753306
24839	-0.698458977945930
24747	-0.698458977945930
48267	-0.703564367707506
24838	-0.710052029250246
50165	-0.834748786417782
78729	-2.484238135278401
77429	-2.484238135278401
5166	-4.471690121228973
