DocumentID	Score
35104	15.163330698821017
58438	13.985595723144622
54695	13.752153712775385
46422	13.472409644107481
48692	13.154685580077409
34428	13.152201014680543
55797	12.409739903526484
72605	11.855789669662714
43962	11.197150670563042
61191	11.044052906161003
76750	10.496093780775766
76779	10.487888528054114
19365	10.116737739997962
11114	9.973904983795435
84892	9.948808276284129
12740	9.922679825741520
55914	9.803563279516458
15404	9.033593618839836
82677	8.928243438856756
25548	8.842616548525088
60305	8.247679367668773
43806	7.936105581668089
60227	7.584202828925432
58126	6.631307605292331
26322	6.500834856550000
41487	6.216818476489143
79605	5.066698371450325
8768	4.829225473011353
19488	4.421658894527793
59914	4.397696528946023
83238	4.227819795791043
73988	4.099004761731018
3610	4.026152398547024
42907	3.911644322467799
70629	3.849945636634164
37153	3.843453096682012
3641	3.415826161303098
9473	2.027865905959961
78418	1.780357741715765
25956	1.724487604249501
72885	1.699046389791169
5650	1.654239287022800
64168	1.620951342958680
70643	1.616145242726437
52913	-0.676532994562296
22906	-0.879120376076372
