DocumentID	Score
17004	30.532771589361499
15074	30.000121821604253
13294	30.000121821604253
14772	28.300807370248421
13309	26.100503408736525
15410	24.081982300149207
7320	22.813541243095987
14556	22.011711170605345
15415	21.902397213212499
49980	20.347885998768867
75621	20.051517126492588
79669	20.051517126492588
79604	19.422900004474133
7289	19.034936276873310
6604	17.654576660429022
3885	17.182850213178018
58913	17.133281686726050
43938	16.651815761162357
44187	16.510496632932316
16992	16.416927947539829
14439	16.204038806778293
9820	16.144745568115326
9819	16.068238347918456
45221	15.915470606775191
34792	15.684494248041958
50029	15.298125563859790
29645	14.888111028775709
47899	14.135541727444791
9384	13.825416559558263
11445	13.781636589757245
3868	13.054043671886211
75560	12.535631681141904
46229	12.205365621958558
62800	10.853746089835255
29520	10.468754430876709
37711	9.100769742248062
7730	9.015141180062404
10675	8.887556187087476
13221	8.771927167842444
75389	8.537207172207868
14486	8.394826373096805
17782	8.164596718254852
15288	7.917256362140426
38684	7.310480696198364
14655	7.249479772675791
71726	7.169417771653376
16632	7.093818379458325
46302	7.081432223818863
39215	7.021537738685170
17857	6.960378424381138
45050	6.349193128810588
42245	6.254684218647523
34744	6.238303766338476
33391	6.009080455644524
17787	5.924883534411194
75327	5.713944353638409
71564	5.610966431640468
81408	5.036633776735971
54296	4.453732305540945
25392	3.908668892251645
23121	3.868689491373946
77066	3.750764591150214
77009	3.708656804150233
9993	3.506762364240542
13518	3.472773330230763
59764	3.203379987002666
28141	3.006494251958700
29535	2.999349143402837
20412	2.963976220684988
20858	2.891998437932615
80049	2.866763074660361
82630	2.819801019217195
73898	2.807623919970373
18345	2.807159820915849
5108	2.540325757008601
5140	2.509437931789424
57102	2.445876773735966
65688	2.221495384110643
73326	0.000000000000000
68028	0.000000000000000
31141	0.000000000000000
