DocumentID	Score
83863	20.394250441345516
19416	19.664253025537697
12476	19.298723494270078
8162	19.192733054905073
29889	18.059528241961026
29909	18.045324634830262
14541	17.952616614076916
19877	17.013897843608632
8506	16.965482093462061
11944	16.640710263965687
3628	16.008326454779734
9490	15.919024426036668
19557	15.829663546060422
32351	15.759041660816045
9717	15.218454489492048
32380	12.383001382836657
15478	12.227426701487415
17369	10.951135384678313
29887	10.831982939836948
29668	9.779141788185544
12035	9.050574839113690
41149	2.988705938048908
70836	-1.806049432275004
72072	-1.817412655205492
12396	-2.411127136346944
54065	-3.983026095893026
24287	-5.343786827060748
38821	-5.454941510484335
12196	-5.618854744059846
58000	-5.879471039750573
49904	-6.694775599802101
23687	-8.273904474571685
