DocumentID	Score
5226	22.225592058161169
5225	22.225592058161169
5004	20.806962573528558
2493	16.319102994189358
2494	16.319102994189358
48148	16.049318215502630
86961	15.479256127321937
86042	15.479256127321937
49633	14.352851083313983
3008	13.287441134404006
15744	11.805519829767896
64966	11.165359889607281
80484	10.827261379658516
80483	10.827261379658516
80884	10.827261379658516
40239	10.762228240951650
51493	9.490579388633723
33961	8.680261639878937
5223	8.627847346062056
65210	8.379414194883172
26711	3.713394039633023
28198	3.666586519391168
40259	3.419525313851626
80118	3.235598437095284
38229	2.803841368208545
50202	1.997618599339518
48587	1.931899226704711
59813	0.390069003787126
31141	-0.087129586268971
6635	-0.091428765313826
7937	-0.096468401000776
22961	-0.109573745702514
27966	-0.122404128480013
25263	-1.386501621088876
17650	-1.500933653206717
52175	-4.122333596167882
62213	-6.282651737241956
