DocumentID	Score
74632	3.879168875610972
19953	3.820794912927805
86111	2.240999516974476
78775	2.181494879099447
6940	2.045345287533210
71223	1.976692744865290
78928	1.786448401828367
45374	1.785295249508213
40554	1.678241495787084
56499	1.626370390986376
38191	1.159167578400496
46655	1.148279164274356
14933	1.053452242432182
4984	0.803454024755653
60588	0.665232527001348
75770	0.555950620714088
76216	0.550868511279606
9384	0.483091067654968
67522	0.413428000722257
59083	0.410095485275395
69725	0.362195769023754
66301	-0.337863319391952
80102	-0.384789203752038
78479	-0.392382383991007
63280	-0.486040739569195
22250	-0.698989900508600
83225	-0.768183758921445
45159	-0.786533329010444
15228	-0.888050197248042
