DocumentID	Score
46974	13.759453889854207
46547	13.759453889854207
62325	10.664034411349320
61329	9.687748110330780
61780	8.153598626853645
22513	6.518143350382665
82330	5.431489094907384
39496	4.753616012377742
6146	1.703756012709042
22170	1.562385848836397
63261	0.213760831915661
18586	0.092342999558783
82912	0.000000000000000
26642	0.000000000000000
81463	0.000000000000000
80425	-0.006320309704666
26847	-0.008248431007135
27577	-0.008266721713212
30647	-0.008266721713212
83167	-0.009403474017814
80950	-0.009403474017814
82454	-0.010385431652917
77909	-0.154703348865471
