DocumentID	Score
54538	9.355720023167585
19409	6.580715317248035
64482	6.577159169303639
19420	6.170366994897844
53361	6.074918557250495
19411	5.846786228908482
39907	4.952022749385889
50614	4.751993553686821
53269	4.452123508957922
19885	4.274689838582948
3148	3.998784030674606
23361	2.785187151093106
85411	2.701026788965484
26648	1.534874023304772
85997	1.164443847567073
83267	0.981575617718066
75429	0.576855071470901
76408	0.294408647527553
76411	0.264383956153676
82908	0.199854141380066
75431	0.067786983897206
75433	0.066784723092008
64772	0.000000000000000
67327	0.000000000000000
85535	0.000000000000000
19408	-0.071489376450309
83810	-0.259176147858588
78580	-0.300455766075396
78574	-0.301515843856810
78572	-0.302712675253672
75435	-0.367068204431307
79565	-0.473378998255513
80280	-0.582759951041743
6318	-0.705653147537751
79548	-0.863579574124313
83868	-0.887207541729250
23349	-1.129688134281913
19417	-1.162537862835147
80283	-1.244478405680768
76403	-1.323559453959205
82191	-1.528430555059877
78577	-1.583443234162136
80285	-1.599898116005950
80290	-1.650014823224554
79552	-1.663464024534747
78582	-1.663464024534747
81462	-1.711998325086003
82188	-1.783514111999756
81465	-1.797246416332419
82162	-2.008102658884323
80282	-2.107844230717712
