DocumentID	Score
75205	11.209055277850549
60293	10.757856687896178
55609	10.333881966782023
66895	10.257809396314583
66880	10.235120248083458
83678	9.502046633927041
52661	8.957542774244489
85344	8.612722425550190
85663	8.395563617455204
68709	8.053570311391757
61165	7.886661654289705
37202	7.012829990000162
46157	6.758341243961862
75183	5.500720371185239
58199	5.349193756315986
51260	5.106191902788896
52489	5.086759124334973
84829	4.969986461957047
85759	4.928305865152510
51453	4.461497553932295
9133	4.422129453493636
8622	4.421830172198646
31619	3.766039938573231
58009	3.130448935922574
24044	3.040524278778769
61161	0.595976681908260
46161	0.000000000000000
41074	0.000000000000000
46152	0.000000000000000
43605	0.000000000000000
60154	-0.992606628762183
60224	-0.992606628762183
25903	-1.229287597613718
